R,lim,r,p,q,N,sigma_abs,r_sigma,c0,c1,c2,c3
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-1490,310,-730,1230
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,80,860,580,810
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,940,-860,50,-1440
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-1440,500,-580,1390
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,1440,-50,860,-940
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,810,-890,-50,-1390
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,1390,50,890,-810
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-810,-580,-860,-80
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-80,890,500,940
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-940,-500,-890,80
6.5378,45.0,195.862174,10603,17156,341,0.094282,18.466185,-1390,580,-500,1440
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,1050,440,920,-210
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,1490,-440,650,-1360
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,-1050,840,-130,1490
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,-210,-840,-650,-710
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,-710,920,130,1360
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,210,-920,-440,-1050
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,710,650,840,210
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,1360,-650,440,-1490
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,-1360,-130,-920,710
6.5378,45.0,198.813950,10925,17677,521,0.114808,22.825424,-1490,130,-840,1050
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,1230,290,940,-470
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,1520,-290,760,-1230
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,-1230,760,-290,1520
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,-470,-760,-760,-470
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,-470,940,290,1230
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,470,-940,-290,-1230
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,470,760,760,470
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,1230,-760,290,-1520
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,-1230,-290,-940,470
6.5378,45.0,199.812404,11035,17855,125,0.055954,11.180340,-1520,290,-760,1230
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,1310,210,940,-600
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,1520,-210,810,-1150
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,-1310,710,-370,1520
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,-600,-710,-810,-340
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,-340,940,370,1150
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,600,-940,-210,-1310
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,340,810,710,600
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,1150,-810,210,-1520
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,-1150,-370,-940,340
6.5378,45.0,200.616534,11124,17999,251,0.078971,15.842980,-1520,370,-710,1310
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,80,890,600,840
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,970,-890,50,-1490
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-1490,520,-600,1440
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,1490,-50,890,-970
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,840,-920,-50,-1440
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,1440,50,920,-840
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-840,-600,-890,-80
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-80,920,520,970
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-970,-520,-920,80
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-1440,600,-520,1490
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-80,-890,-600,-840
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,80,-920,-520,-970
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,1440,-600,520,-1490
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,1490,-520,600,-1440
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-840,920,50,1440
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-970,890,-50,1490
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-1490,50,-890,970
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,-1440,-50,-920,840
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,840,600,890,80
6.5378,45.0,202.706666,11357,18376,305,0.086155,17.464249,970,520,920,-80
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,130,-940,-500,-1020
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,1440,-630,500,-1520
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,-810,940,80,1440
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,-1520,80,-890,1020
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,810,630,890,130
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,-130,-890,-630,-810
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,1020,500,940,-130
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,1520,-500,630,-1440
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,-1020,890,-80,1520
6.5378,45.0,205.260801,11645,18842,151,0.059866,12.288206,-1440,-80,-940,810
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,1260,310,970,-470
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,1570,-310,780,-1280
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,-1260,790,-290,1570
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,-470,-790,-780,-500
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,-500,970,290,1280
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,470,-970,-310,-1260
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,500,780,790,470
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,1280,-780,310,-1570
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,-1280,-290,-970,500
6.5378,45.0,206.341913,11768,19041,631,0.121738,25.119713,-1570,290,-790,1260
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1360,210,970,-630
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1570,-210,840,-1180
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1360,730,-390,1570
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-630,-730,-840,-340
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-340,970,390,1180
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,630,-970,-210,-1360
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,340,840,730,630
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1180,-840,210,-1570
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1180,-390,-970,340
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1570,390,-730,1360
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1180,390,970,-340
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1570,-390,730,-1360
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1180,840,-210,1570
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-340,-840,-730,-630
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-630,970,210,1360
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,340,-970,-390,-1180
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,630,730,840,340
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,1360,-730,390,-1570
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1360,-210,-970,630
6.5378,45.0,207.304113,11878,19219,205,0.069067,14.317821,-1570,210,-840,1180
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,50,920,600,890
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,970,-920,30,-1520
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-1520,550,-600,1490
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,1520,-30,920,-970
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,890,-940,-30,-1490
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,1490,30,940,-890
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-890,-600,-920,-50
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-50,940,550,970
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-970,-550,-940,50
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-1490,600,-550,1520
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,1150,420,970,-290
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,1570,-420,710,-1390
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-1150,860,-180,1570
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-290,-860,-710,-680
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-680,970,180,1390
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,290,-970,-420,-1150
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,680,710,860,290
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,1390,-710,420,-1570
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-1390,-180,-970,680
6.5378,45.0,208.079293,11967,19363,341,0.088746,18.466185,-1570,180,-860,1150
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,210,890,680,760
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,1100,-890,130,-1570
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,-1570,470,-680,1440
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,1570,-130,890,-1100
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,760,-970,-130,-1440
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,1440,130,970,-760
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,-760,-680,-890,-210
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,-210,970,470,1100
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,-1100,-470,-970,210
6.5378,45.0,209.802286,12166,19685,41,0.030520,6.403124,-1440,680,-470,1570
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,0,940,580,940
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,940,-940,0,-1520
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,-1520,580,-580,1520
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,1520,0,940,-940
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,-940,-580,-940,0
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,0,-940,-580,-940
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,1520,-580,580,-1520
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,-940,940,0,1520
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,-1520,0,-940,940
6.5378,45.0,210.095195,12200,19740,400,0.095195,20.000000,940,580,940,0
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,1230,370,990,-390
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,1600,-370,760,-1360
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,-1230,840,-240,1600
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,-390,-840,-760,-600
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,-600,990,240,1360
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,390,-990,-370,-1230
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,600,760,840,390
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,1360,-760,370,-1600
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,-1360,-240,-990,600
6.5378,45.0,210.860114,12289,19884,541,0.110307,23.259407,-1600,240,-840,1230
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,1440,160,990,-730
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,1600,-160,890,-1150
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,-1440,710,-450,1600
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,-730,-710,-890,-260
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,-260,990,450,1150
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,730,-990,-160,-1440
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,260,890,710,730
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,1150,-890,160,-1600
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,-1150,-450,-990,260
6.5378,45.0,212.849681,12522,20261,605,0.115559,24.596748,-1600,450,-710,1440
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,1360,290,1020,-550
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,1650,-290,840,-1310
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-1360,810,-340,1650
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-550,-810,-840,-470
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-470,1020,340,1310
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,550,-1020,-290,-1360
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,470,840,810,550
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,1310,-840,290,-1650
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-1310,-340,-1020,470
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-1650,340,-810,1360
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,0,-970,-600,-970
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,1570,-600,600,-1570
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-970,970,0,1570
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,-1570,0,-970,970
6.5378,45.0,216.949297,13009,21049,121,0.050703,11.000000,970,600,970,0
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,1390,260,1020,-600
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,1650,-260,860,-1280
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,-1390,790,-370,1650
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,-600,-790,-860,-420
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,-420,1020,370,1280
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,600,-1020,-260,-1390
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,420,860,790,600
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,1280,-860,260,-1650
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,-1280,-370,-1020,420
6.5378,45.0,217.232570,13043,21104,505,0.103448,22.472205,-1650,370,-790,1390
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,1100,520,1000,-160
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,1620,-520,680,-1520
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,-1100,940,-100,1620
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,-160,-940,-680,-840
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,-840,1000,100,1520
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,160,-1000,-520,-1100
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,840,680,940,160
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,1520,-680,520,-1620
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,-1520,-100,-1000,840
6.5378,45.0,217.972444,13132,21248,656,0.117503,25.612497,-1620,100,-940,1100
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,1180,470,1020,-260
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,1650,-470,730,-1490
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,-1180,920,-160,1650
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,-260,-920,-730,-760
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,-760,1020,160,1490
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,260,-1020,-470,-1180
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,760,730,920,260
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,1490,-730,470,-1650
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,-1490,-160,-1020,760
6.5378,45.0,219.617834,13331,21570,331,0.082841,18.193405,-1650,160,-920,1180
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,130,970,680,890
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1100,-970,80,-1650
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1650,550,-680,1570
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1650,-80,970,-1100
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,890,-1020,-80,-1570
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1570,80,1020,-890
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-890,-680,-970,-130
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-130,1020,550,1100
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1100,-550,-1020,130
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1570,680,-550,1650
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1100,550,1020,-130
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1650,-550,680,-1570
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1100,970,-80,1650
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-130,-970,-680,-890
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-890,1020,80,1570
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,130,-1020,-550,-1100
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,890,680,970,130
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,1570,-680,550,-1650
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1570,-80,-1020,890
6.5378,45.0,223.147931,13763,22269,55,0.033234,7.416198,-1650,80,-970,1100
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,1310,390,1050,-420
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,1700,-390,810,-1440
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,-1310,890,-260,1700
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,-420,-890,-810,-630
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,-630,1050,260,1440
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,420,-1050,-390,-1310
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,630,810,890,420
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,1440,-810,390,-1700
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,-1440,-260,-1050,630
6.5378,45.0,223.868255,13852,22413,211,0.064886,14.525839,-1700,260,-890,1310
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,-80,-990,-660,-940
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,80,-1020,-580,-1070
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,1600,-660,580,-1650
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,1650,-580,660,-1600
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,-940,1020,50,1600
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,-1070,990,-50,1650
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,-1650,50,-990,1070
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,-1600,-50,-1020,940
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,940,660,990,80
6.5378,45.0,224.859922,13975,22612,781,0.124283,27.946377,1070,580,1020,-80
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1520,180,1050,-760
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1700,-180,940,-1230
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1520,760,-470,1700
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-760,-760,-940,-290
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-290,1050,470,1230
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,760,-1050,-180,-1520
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,290,940,760,760
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1230,-940,180,-1700
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1230,-470,-1050,290
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1700,470,-760,1520
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1230,470,1050,-290
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1700,-470,760,-1520
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1230,940,-180,1700
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-290,-940,-760,-760
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-760,1050,180,1520
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,290,-1050,-470,-1230
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,760,760,940,290
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,1520,-760,470,-1700
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1520,-180,-1050,760
6.5378,45.0,225.743205,14085,22790,275,0.073460,16.583124,-1700,180,-940,1230
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,1390,340,1070,-520
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,1730,-340,860,-1410
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,-1390,870,-320,1730
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,-520,-870,-860,-550
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,-550,1070,320,1410
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,520,-1070,-340,-1390
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,550,860,870,520
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,1410,-860,340,-1730
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,-1410,-320,-1070,550
6.5378,45.0,227.435662,14297,23133,1021,0.140493,31.953091,-1730,320,-870,1390
6.5378,45.0,228.039467,14373,23256,81,0.039467,9.000000,0,1020,630,1020
6.5378,45.0,228.039467,14373,23256,81,0.039467,9.000000,1020,-1020,0,-1650
6.5378,45.0,228.039467,14373,23256,81,0.039467,9.000000,-1650,630,-630,1650
6.5378,45.0,228.039467,14373,23256,81,0.039467,9.000000,1650,0,1020,-1020
6.5378,45.0,228.039467,14373,23256,81,0.039467,9.000000,-1020,-630,-1020,0
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1490,240,1070,-680
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1730,-240,920,-1310
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1490,810,-420,1730
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-680,-810,-920,-390
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-390,1070,420,1310
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,680,-1070,-240,-1490
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,390,920,810,680
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1310,-920,240,-1730
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1310,-420,-1070,390
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1730,420,-810,1490
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1310,420,1070,-390
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1730,-420,810,-1490
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1310,920,-240,1730
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-390,-920,-810,-680
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-680,1070,240,1490
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,390,-1070,-420,-1310
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,680,810,920,390
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,1490,-810,420,-1730
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1490,-240,-1070,680
6.5378,45.0,228.308980,14407,23311,505,0.098429,22.472205,-1730,240,-920,1310
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,160,990,710,890
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1150,-990,100,-1700
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1700,550,-710,1600
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1700,-100,990,-1150
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,890,-1050,-100,-1600
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1600,100,1050,-890
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-890,-710,-990,-160
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-160,1050,550,1150
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1150,-550,-1050,160
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1600,710,-550,1700
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1280,450,1070,-340
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1730,-450,790,-1520
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1280,940,-210,1730
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-340,-940,-790,-730
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-730,1070,210,1520
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,340,-1070,-450,-1280
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,730,790,940,340
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,1520,-790,450,-1730
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1520,-210,-1070,730
6.5378,45.0,229.013072,14496,23455,671,0.113110,25.903668,-1730,210,-940,1280
6.5378,45.0,230.579692,14695,23777,311,0.076482,17.635192,1570,160,1070,-810
